1	ладно	ладно	PART	_	_	_	_	_	@kib1997f-words#@kib1997f#0.0#0.304
749	про	про	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#226.29#226.615
750	бренды	бренд	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#226.615#226.94
751	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#226.94#227.265
752	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#227.265#227.59
753	брендами	бренд	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#227.59#227.915
754	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#227.915#228.24
755	увлекался	увлекаться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@ap1998m-words#@ap1998m#228.24#228.565
756	ничё	ничего	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#228.565#228.89
757	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#228.89#229.215
758	знал	знать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#229.215#229.54
759	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#229.54#229.865
760	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#229.865#230.2
761	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#231.09#231.405
762	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#231.405#231.72
763	был	быть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#231.72#232.035
764	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#232.035#232.35
765	из	из	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#232.35#232.665
766	тех	тот	DET	_	Case=Gen|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#232.665#232.98
767	кто	кто	PRON	_	Case=Nom	_	_	_	@ap1998m-words#@ap1998m#232.98#233.295
768	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#233.295#233.61
769	ээ	ээ	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#233.61#233.925
770	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#233.925#234.24
771	смотрит	смотреть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#234.24#234.555
772	на	на	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#234.555#234.88
773	более	более	ADV	_	Degree=Cmp	_	_	_	@ap1998m-words#@ap1998m#235.673#235.966
774	богатых	богатый	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#235.966#236.259
775	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#236.259#236.552
776	детей	ребенок	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#236.552#236.845
777	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#236.845#237.138
778	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#237.138#237.431
779	типа	типа	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#237.431#237.724
780	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#237.724#238.017
781	завидует	завидовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#238.017#238.31
782	потому	потому	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#238.31#238.603
783	что	что	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#238.603#238.896
784	таких	такой	DET	_	Case=Gen|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#238.896#239.189
785	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#239.189#239.482
786	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#239.482#239.775
787	моём	мой	DET	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#239.775#240.068
788	окружении	окружение	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#240.068#240.361
789	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#240.361#240.654
790	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#240.654#240.947
791	принципе	принцип	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#240.947#241.24
792	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#241.24#241.533
793	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#241.533#241.826
794	#смеется#	#смеется#	X	_	_	_	_	_	@ap1998m-words#@ap1998m#242.543#243.051
795	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#243.051#243.559
796	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#243.559#244.067
797	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#244.067#244.575
798	моя	мой	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#244.575#245.083
799	семья	семья	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#245.083#245.591
800	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#245.591#246.099
801	среднес...	среднестатистический	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#246.099#246.607
802	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#246.607#247.115
803	статистическая	статистический	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#247.115#247.63
804	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#247.673#247.965
805	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#247.965#248.257
806	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#248.257#248.549
807	м	м	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#248.549#248.841
808	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#248.841#249.133
809	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#249.133#249.425
810	достаточно	достаточно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#249.425#249.717
811	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#249.717#250.009
812	неплохо	неплохо	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#250.009#250.301
813	зарабатывают	зарабатывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#250.301#250.593
814	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#250.593#250.885
815	но	но	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#250.885#251.177
816	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#251.177#251.469
817	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#251.469#251.761
818	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#251.761#252.053
819	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#252.053#252.345
820	богаты	богатый	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@ap1998m-words#@ap1998m#252.345#252.637
821	но	но	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#252.637#252.929
822	и	и	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#252.929#253.221
823	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#253.221#253.513
824	бедные	бедный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#253.513#253.805
825	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#253.805#254.097
826	поэтому	поэтому	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#254.097#254.391
827	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#256.347#256.725
828	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#256.725#257.103
829	нуждаются	нуждаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@ap1998m-words#@ap1998m#257.103#257.481
830	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#257.481#257.859
831	помощи	помощь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#257.859#258.239
832	#смеется#	#смеется#	X	_	_	_	_	_	@ap1998m-words#@ap1998m#259.195#259.509
833	нет	нет	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#259.509#259.823
834	нуу	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#259.823#260.137
835	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#260.137#260.451
836	когда	когда	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#260.451#260.765
837	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#260.765#261.079
838	попросят	просить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#261.079#261.393
839	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#261.393#261.707
840	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#261.707#262.021
841	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#262.021#262.335
842	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#262.335#262.649
843	помогу	помогать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#262.649#262.963
844	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#262.963#263.277
845	без	без	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#263.277#263.591
846	проблем	проблема	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#263.591#263.905
847	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#263.905#264.219
848	но	но	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#264.219#264.533
849	пока	пока	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#264.533#264.847
850	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#264.847#265.161
851	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#265.161#265.475
852	спрашивают	спрашивать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#265.475#265.804
853	ну	ну	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#270.347#270.605
854	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#270.605#270.863
855	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#270.863#271.121
856	ещё	еще	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#271.121#271.379
857	такое	такой	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#271.379#271.637
858	понятие	понятие	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#271.637#271.895
859	что	что	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#271.895#272.153
860	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#272.153#272.411
861	типа	типа	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#272.411#272.673
862	ээ	ээ	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#272.695#273.017
863	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#273.017#273.339
864	каждый	каждый	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#273.339#273.661
865	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#273.661#273.983
866	работает	работать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#273.983#274.305
867	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#274.305#274.627
868	ии	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#274.627#274.949
869	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#274.949#275.271
870	вот	вот	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#275.271#275.593
871	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#275.593#275.915
872	зарабатывает	зарабатывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#275.915#276.237
873	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#276.237#276.559
874	и	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#276.559#276.881
875	стремится	стремиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@ap1998m-words#@ap1998m#276.881#277.203
876	к	к	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#277.203#277.525
877	чему-то	что-то	PRON	_	Case=Dat	_	_	_	@ap1998m-words#@ap1998m#277.525#277.847
878	у	у	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#278.217#278.467
879	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#278.467#278.717
880	родители	родитель	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#278.717#278.967
881	не	не	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#278.967#279.217
882	в	в	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#279.217#279.467
883	том	тот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#279.467#279.717
884	возрасте	возрасте	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#279.717#279.967
885	когда	когда	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#279.967#280.217
886	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#280.282#280.558
887	нужна	нужный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@ap1998m-words#@ap1998m#280.558#280.834
888	помощь	помощь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#280.834#281.11
889	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#281.11#281.386
890	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#281.386#281.662
891	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@ap1998m-words#@ap1998m#281.662#281.938
892	подать	подать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#281.938#282.214
893	стакан	стакан	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#282.214#282.49
894	воды	вода	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#282.49#282.766
895	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#282.766#283.042
896	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#283.042#283.326
897	взрослые	взрослый	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#283.666#284.023
898	люди	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#284.023#284.38
899	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#284.38#284.737
900	которые	который	PRON	_	Case=Nom	_	_	_	@ap1998m-words#@ap1998m#284.737#285.094
901	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#285.094#285.451
902	э	э	INTJ	_	_	_	_	_	@ap1998m-words#@ap1998m#285.451#285.808
903	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#285.808#286.165
904	строят	строить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#286.165#286.522
905	свою	свой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#286.522#286.879
906	карьеру	карьера	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#286.879#287.236
907	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#287.236#287.593
908	ии	и	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#287.593#287.95
909	сами	сам	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#287.95#288.307
910	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#288.307#288.664
911	зарабатывают	зарабатывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#288.664#289.021
912	деньги	деньги	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#289.021#289.384
913	вот	вот	PART	_	_	_	_	_	@ap1998m-words#@ap1998m#289.846#290.137
914	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#290.137#290.428
915	когда	когда	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#290.428#290.719
916	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#290.719#291.01
917	нужна	нужный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@ap1998m-words#@ap1998m#291.01#291.301
918	будет	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#291.301#291.592
919	помощь	помощь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#291.592#291.883
920	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#291.883#292.174
921	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#292.174#292.465
922	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#292.465#292.756
923	обязательно	обязательно	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#292.756#293.047
924	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#293.047#293.338
925	помогу	помогать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#293.338#293.629
926	без	без	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#293.629#293.92
927	проблем	проблема	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@ap1998m-words#@ap1998m#293.92#294.211
928	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#294.211#294.512
929	а	а	CCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#294.512#294.7
930	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#294.7#294.888
931	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@ap1998m-words#@ap1998m#294.888#295.076
932	считаю	считать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ap1998m-words#@ap1998m#295.076#295.264
933	/	/	PUNCT	_	_	_	_	_	@ap1998m-words#@ap1998m#295.264#295.452
934	что	что	SCONJ	_	_	_	_	_	@ap1998m-words#@ap1998m#295.452#295.641
935	у	у	ADP	_	_	_	_	_	@ap1998m-words#@ap1998m#296.256#296.48
936	них	они	PRON	_	Case=Gen|Number=Plur|Person=3	_	_	_	@ap1998m-words#@ap1998m#296.48#296.704
937	всё	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@ap1998m-words#@ap1998m#296.704#296.928
938	нормально	нормально	ADV	_	Degree=Pos	_	_	_	@ap1998m-words#@ap1998m#296.928#297.153